ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,AGE_SEG,proba_logreg,pred_logreg,proba_xgb,pred_xgb
69048V97QB,39,M,1226353,166,1,0.853780094,1,0.5786984,1
20781D28UQ,53,M,654944,478,3,0.887916051,1,0.9417353,1
84811H98OQ,38,F,1187137,118,1,0.813324794,1,0.35488656,0
81183T05YD,30,F,1117124,438,3,0.964132802,1,0.9070713,1
70432G19PD,48,F,1206527,131,1,0.803013263,1,0.34343007,0
90048G31HS,59,M,1451076,439,3,0.982060017,1,0.7731661,1
12086Q47QF,55,M,777932,417,3,0.913399643,1,0.9316301,1
54040X10YI,60,M,1475999,977,4,0.988600433,1,0.8191929,1
58115B19UO,47,M,1860145,407,3,0.994345991,1,0.9281853,1
61553I66NX,33,F,967394,612,4,0.96405692,1,0.893512,1
30908V07XT,63,F,1216907,376,3,0.959374828,1,0.83779883,1
38929F35EB,54,F,428773,709,4,0.844558991,1,0.91394496,1
24259S57CP,56,M,1179531,477,3,0.966245626,1,0.84730667,1
40004R76ID,56,F,1214684,258,2,0.833986221,1,0.32666203,0
91764B11MI,39,F,1361638,415,3,0.978173576,1,0.9085015,1
60552W73MP,54,F,1075155,178,1,0.732173621,1,0.34608552,0
14854C70CY,38,M,1368313,54,1,0.894079047,1,0.6188282,1
35482Q85NP,45,F,1480446,176,1,0.893660658,1,0.28282347,0
30783F85XK,53,F,841422,246,2,0.670407586,1,0.4086525,0
73624S14SC,56,M,1969644,743,4,0.996828206,1,0.83295363,1
48553I88UL,55,M,1537471,232,2,0.933587435,1,0.44112214,0
39628X66WM,47,F,833351,142,1,0.61734078,1,0.3014064,0
40862E14YT,25,M,1299171,111,1,0.891783891,1,0.6968352,1
65110J65LS,38,F,1534152,270,2,0.932458644,1,0.6193246,1
75736K97UQ,49,F,984066,179,1,0.697252087,1,0.25399715,0
72725P31DG,43,F,1149095,133,1,0.788922952,1,0.25879565,0
19174M10EW,64,F,968200,286,2,0.711368769,1,0.3539714,0
55164Z73GN,56,M,1431872,457,3,0.98181689,1,0.84730667,1
55498J68PT,39,M,1068388,380,3,0.963412999,1,0.9141785,1
04330S39JU,50,F,1586941,226,2,0.932105785,1,0.4369907,0
98228S52WN,57,M,1733567,496,3,0.991303543,1,0.7931776,1
20777K92HM,25,F,1096387,62,1,0.801136323,1,0.52884734,1
74085E99NR,52,M,1317194,321,2,0.893191929,1,0.378354,0
32623W86XA,49,F,1239540,311,2,0.852878418,1,0.43210313,0
30235A90ON,35,M,671235,280,2,0.667135786,1,0.5639368,1
82228M13PQ,27,F,723469,472,3,0.91181524,1,0.8148245,1
07050T12NC,51,F,1308953,480,3,0.971577051,1,0.904634,1
35207I69JE,46,M,1101900,971,4,0.975476889,1,0.93555737,1
30071E22QD,50,F,1529647,717,4,0.989091165,1,0.82578874,1
08064M10BD,48,F,864414,426,3,0.920441046,1,0.9332561,1
01610V32PI,36,M,1259716,164,1,0.867961295,1,0.618038,1
07004P09KN,43,M,823553,457,3,0.931435157,1,0.9127086,1
38410N32AR,63,M,859871,338,2,0.699904833,1,0.39965978,0
39943Y21ZD,52,F,1041470,283,2,0.772881128,1,0.33311653,0
66100P20WP,55,M,803064,318,2,0.689163981,1,0.44112214,0
25620I79KW,53,M,1534997,465,3,0.986384585,1,0.90666795,1
39741A54GY,41,F,1078025,358,2,0.808980635,1,0.50517076,1
36438C57UE,28,F,556939,317,2,0.570236082,1,0.59471405,1
28876X78VM,32,M,997633,24,1,0.780753717,1,0.69536144,1
94999I90RD,27,M,1332516,193,1,0.89751322,1,0.6997497,1
30854M76BQ,58,F,1126892,82,1,0.748320488,1,0.28996062,0
48464G42PL,52,F,1954259,448,3,0.994194069,1,0.886927,1
98323C61UH,26,F,806214,376,3,0.927950474,1,0.9004898,1
06338P09VH,31,M,1367699,772,4,0.989278154,1,0.9257577,1
99808A17WM,35,F,547992,451,3,0.858449495,1,0.9073197,1
25828G34LZ,43,M,1530451,230,2,0.940690263,1,0.5700277,1
67495E23DR,40,F,1419765,195,1,0.884293337,1,0.3044897,0
33261C38BL,60,F,690144,760,4,0.90726494,1,0.90213376,1
16927H77PI,63,M,1829375,66,1,0.952771975,1,0.3431379,0
58340N26KS,57,M,1443902,394,3,0.982148178,1,0.7931776,1
55525J26MD,62,F,798151,105,1,0.553993657,1,0.3168179,0
92683K35DT,50,M,872309,82,1,0.678605684,1,0.47453642,0
06268A72RT,27,M,1491224,408,3,0.988710307,1,0.92411464,1
09909J67VR,59,F,1695784,211,2,0.94210366,1,0.34535176,0
86082V12BH,65,M,464759,137,1,0.389243107,0,0.45349437,0
61394J79QZ,31,F,816248,407,3,0.925753298,1,0.9112058,1
64288D61QZ,27,F,711375,368,3,0.909338815,1,0.90108436,1
88781J58QC,39,M,955500,255,2,0.796414164,1,0.6541931,1
08771J81XL,58,M,1376703,639,4,0.98574172,1,0.7930578,1
24847X86GL,52,M,1714747,233,2,0.957854186,1,0.378354,0
68583O84JB,54,M,1346866,448,3,0.978079973,1,0.9025956,1
92602M00NP,38,F,1136330,42,1,0.793144925,1,0.35488656,0
47085R07UC,47,M,915850,307,2,0.763521914,1,0.5861742,1
74530H14SW,52,F,1579506,755,4,0.990141798,1,0.83748424,1
14738I45FL,55,M,1269020,600,4,0.982010875,1,0.8885083,1
35419S93QE,25,M,1114412,268,2,0.872703636,1,0.6833518,1
51456D07WE,60,M,823633,941,4,0.943858572,1,0.8191929,1
71134R64FC,51,M,1145008,480,3,0.965280985,1,0.87742037,1
74539D23WO,46,F,1072475,464,3,0.952332198,1,0.9237315,1
98154Y20MP,48,F,1079183,142,1,0.747435591,1,0.34343007,0
17375V81JL,54,M,919757,613,4,0.958234203,1,0.86093235,1
22687T86AU,54,F,418129,416,3,0.778480756,1,0.8161261,1
59646T33QJ,36,M,1462302,499,3,0.986560366,1,0.9332582,1
15316J06CG,26,M,1045448,930,4,0.977509582,1,0.92950153,1
07898Q44SF,42,M,1671414,410,3,0.991445713,1,0.92048156,1
72486U17KC,52,M,1305878,46,1,0.859926702,1,0.38117793,0
29894R24JG,50,M,1273904,31,1,0.85287479,1,0.47453642,0
97037A70VM,65,F,1887227,38,1,0.948880304,1,0.31021646,0
44347G36TC,44,M,1061762,17,1,0.784653428,1,0.49624813,0
59989L27OT,27,F,723833,432,3,0.911888819,1,0.8148245,1
49668M68CN,47,M,1610008,47,1,0.933215904,1,0.52896446,1
49848A19XQ,39,M,887080,760,4,0.961719023,1,0.90704805,1
33918I16BL,62,F,971331,440,3,0.927964359,1,0.84048223,1
60762F33VP,48,F,1161371,389,3,0.960651788,1,0.9332561,1
95660Z07AG,47,M,1665829,620,4,0.993879591,1,0.92960185,1
61358S94TF,48,F,1379415,210,2,0.892894424,1,0.5287978,1
63305C59WF,52,M,1783887,51,1,0.953327774,1,0.38117793,0
01015I68OA,25,F,937145,485,3,0.947669543,1,0.8955136,1
79733M58ST,44,M,1192393,436,3,0.971390805,1,0.911434,1
23654V22US,64,F,914336,172,1,0.61915235,1,0.31354538,0
46066W87XU,62,M,486285,2,1,0.410530368,0,0.47266942,0
63727F60PC,28,F,1083655,231,2,0.833054849,1,0.6369641,1
45774W21TG,46,M,1955899,30,1,0.971211541,1,0.5255289,1
66405F28LW,39,F,1146769,465,3,0.963109009,1,0.9085015,1
68042N28TT,39,M,1253943,688,4,0.98442484,1,0.90704805,1
02413I85EF,44,M,1260452,343,2,0.888280913,1,0.5792184,1
71807T15NU,54,M,1801387,25,1,0.954251223,1,0.41386676,0
41964X47NP,26,M,1383006,118,1,0.90957021,1,0.69806784,1
03031B73RT,42,F,836575,156,1,0.632749082,1,0.26218042,0
35920T59KX,38,F,998786,984,4,0.964787817,1,0.90045893,1
72449F43PC,58,F,1293484,411,3,0.96808115,1,0.8155268,1
36672U04NE,55,M,726452,303,2,0.6464669,1,0.5015563,1
76933O92DA,31,F,1042663,256,2,0.813020631,1,0.6132278,1
92937F78FR,34,M,797268,156,1,0.677676727,1,0.66634023,1
35531V65XK,57,M,1539790,110,1,0.912559451,1,0.34138262,0
24045P76ME,43,M,1542411,202,2,0.94234629,1,0.5700277,1
37182S84UK,48,F,1426673,506,4,0.986228753,1,0.8532582,1
45231T71WA,59,F,1241368,316,2,0.838439961,1,0.34535176,0
20109P45TC,61,F,1659063,497,3,0.986572268,1,0.8363988,1
31606J85YZ,61,M,1022398,360,2,0.782217498,1,0.40757003,0
31066R84GY,47,M,1311395,116,1,0.868321669,1,0.52896446,1
97476Z05WO,64,M,369170,440,3,0.772789258,1,0.76462394,1
06454J43II,51,F,1302097,490,3,0.971097023,1,0.904634,1
01541J48CO,26,F,958904,182,1,0.738102886,1,0.52374387,1
64110O93DW,25,M,1434385,164,1,0.920498434,1,0.6968352,1
99203V65AT,48,M,952961,413,3,0.946684864,1,0.9312085,1
21877S88FO,39,M,1377995,167,1,0.895287009,1,0.5786984,1
27008D59WD,33,F,1108709,56,1,0.791199152,1,0.53358656,1
32050G38QI,56,M,822850,464,3,0.921093898,1,0.84730667,1
95394L56QL,57,M,938407,143,1,0.696967123,1,0.34138262,0
95502U11MH,61,M,539587,264,2,0.516102274,1,0.4474457,0
20541I24WV,40,F,1231698,70,1,0.826463451,1,0.3044897,0
59605Z52HX,27,M,1268098,299,2,0.907921789,1,0.68447644,1
56365Y10BE,31,F,946333,322,2,0.773380933,1,0.6132278,1
81928D18OG,31,M,1387102,301,2,0.927012811,1,0.6305041,1
55523Q51XY,27,F,1172244,868,4,0.979638886,1,0.8939539,1
30267Z47RR,45,M,1942638,126,1,0.970595126,1,0.5170833,1
80168L70AF,56,F,1725309,121,1,0.931990212,1,0.30680227,0
26014J53HP,32,F,509980,111,1,0.459582115,0,0.45649287,0
46420J23QW,35,F,926295,247,2,0.756022087,1,0.62925243,1
71989A23FQ,55,M,1540893,673,4,0.990838657,1,0.8885083,1
20599M53QX,27,F,1054009,161,1,0.779675935,1,0.5508183,1
85776H22VC,65,M,1899035,535,4,0.995802037,1,0.7447711,1
06184C05CT,30,F,1116153,470,3,0.964048263,1,0.9070713,1
84482E90CD,36,F,1091661,215,2,0.822785872,1,0.5540597,1
95543Z32UG,37,M,868866,183,1,0.708598717,1,0.5742678,1
01657I17OU,36,F,1033815,57,1,0.751986253,1,0.33949128,0
47358X76BB,35,F,1090464,774,4,0.972765553,1,0.89493895,1
70673E44LK,58,F,1016401,554,4,0.957881541,1,0.7479646,1
12285E37EQ,53,M,1221925,230,2,0.866764657,1,0.44554898,0
44635V52SI,39,M,1361606,479,3,0.982157929,1,0.9141785,1
54654M96FX,56,F,352008,304,2,0.364619946,0,0.43711135,0
90294Q30TA,36,F,937995,435,3,0.941129873,1,0.92050356,1
87142C79LO,29,M,1203539,148,1,0.860863025,1,0.69207776,1
03057E69XC,29,F,1031984,239,2,0.812442503,1,0.65339136,1
81891O10QN,32,F,1037422,88,1,0.762135008,1,0.5404109,1
11472Q29CS,31,M,1147384,25,1,0.83999576,1,0.6835818,1
70780I46IY,44,M,1825056,208,2,0.970493766,1,0.5792184,1
77574W96VA,62,M,898254,78,1,0.66245934,1,0.35063714,0
15611J08CO,44,F,1384743,151,1,0.8698394,1,0.2622318,0
31856R74RK,50,M,1529833,255,2,0.935931181,1,0.5157269,1
17739T52VD,61,M,1772186,879,4,0.994492142,1,0.8250777,1
72507Y20QA,53,F,1482403,622,4,0.987305549,1,0.85358864,1
13244F04JP,50,M,1983274,550,4,0.997139037,1,0.8777424,1
50485K76PA,58,F,479060,350,2,0.435632448,0,0.46191773,0
08083J11MD,50,F,1345953,214,2,0.882201313,1,0.4369907,0
52925N17OF,27,M,937131,232,2,0.810948106,1,0.68447644,1
99203G23VD,48,M,1486815,113,1,0.910179529,1,0.57073313,1
47397M75VU,55,M,332877,229,2,0.404622002,0,0.49668086,0
70645O90RK,62,F,648863,180,1,0.460428151,0,0.36439154,0
90475C42AQ,27,M,1248408,499,3,0.979404288,1,0.92411464,1
49993V72QJ,59,F,1100885,323,2,0.784717108,1,0.34535176,0
38859U81RW,34,F,1130564,485,3,0.963704474,1,0.9008876,1
62700Z07WJ,26,F,907438,301,2,0.76626318,1,0.6912758,1
22981P36QM,35,M,824676,429,3,0.93726237,1,0.9288631,1
83851V25FE,38,M,840723,630,4,0.957658215,1,0.9281197,1
95859X73GI,48,F,1327120,50,1,0.846642921,1,0.34343007,0
17154W64FA,26,M,1254468,248,2,0.906002269,1,0.7214065,1
96265N49CL,30,F,1150634,325,2,0.852308081,1,0.6223764,1
82490W76GR,60,M,1709802,262,2,0.953420399,1,0.3793471,0
40497B63FA,28,M,1198195,444,3,0.976432888,1,0.91967314,1
31968D83LZ,46,F,1480685,184,1,0.892617697,1,0.29552808,0
66699P42RR,44,F,1327932,720,4,0.983194499,1,0.8892629,1
62669P92UD,40,F,1445704,1003,4,0.988007358,1,0.8995051,1
33292A66MB,44,M,1868084,142,1,0.965135002,1,0.49624813,0
47389K18QY,53,M,548057,582,4,0.901123251,1,0.958327,1
35487M08RO,35,F,601171,499,3,0.873935103,1,0.9075014,1
15607Z65YC,40,F,1118806,251,2,0.825992567,1,0.5540384,1
45908Q33OX,57,F,1709604,271,2,0.945177617,1,0.33073416,0
53843I03DY,43,F,1171969,540,4,0.975598431,1,0.85939765,1
27485L15QJ,55,F,1057596,700,4,0.963117012,1,0.85175896,1
48098Q67XL,59,F,1835972,390,3,0.991548086,1,0.7986896,1
86745C68QV,30,M,1297819,741,4,0.987388846,1,0.93657833,1
19048D91DB,39,F,1108163,265,2,0.823791704,1,0.5708403,1
61788S40TW,39,F,1491493,339,2,0.924580496,1,0.5708403,1
59303M81SQ,44,F,1465713,96,1,0.891210726,1,0.2622318,0
39684P82YC,51,M,1622490,550,4,0.992860021,1,0.84713405,1
17503T59MS,34,M,1483615,811,4,0.991687262,1,0.9228742,1
81824D43EN,46,F,1294339,386,3,0.972148339,1,0.9237315,1
27381U51DZ,63,F,313063,727,4,0.785463383,1,0.91309136,1
52704F39JE,46,F,927615,70,1,0.674117268,1,0.29552808,0
95038L02PU,27,F,1100617,540,4,0.975717682,1,0.8939539,1
02761V01MJ,53,M,1214515,309,2,0.864597854,1,0.44554898,0
10462V58DW,65,M,685870,889,4,0.918189832,1,0.8634391,1
87635V33WS,34,M,1041779,293,2,0.837351982,1,0.6356012,1
19163C51WV,49,F,1304626,382,3,0.971911366,1,0.89506316,1
27609A68QV,28,M,943841,780,4,0.970497479,1,0.91529775,1
72449C71XB,55,F,798690,310,2,0.640953758,1,0.38803703,0
17828A46LO,51,F,1965846,445,3,0.994424161,1,0.904634,1
13457X05ES,27,M,673528,396,3,0.918047998,1,0.9057106,1
43869N20XX,48,M,1953887,192,1,0.970414878,1,0.57073313,1
66200J62CH,32,F,544700,99,1,0.481331445,0,0.5085625,1
41829R66GR,37,M,1876058,303,2,0.975923987,1,0.63881755,1
15120N99PD,61,M,926730,345,2,0.738472387,1,0.40757003,0
05383E06CT,34,M,1235841,621,4,0.984609588,1,0.9228742,1
70387N76SB,60,M,1798623,257,2,0.962394208,1,0.3793471,0
75059J42SD,45,M,820933,11,1,0.66280336,1,0.5170833,1
33369Y07QR,65,F,1937140,468,3,0.992967287,1,0.77846384,1
70827O38QD,46,M,964942,354,2,0.787023271,1,0.5926694,1
52285G66OW,27,M,1228733,390,3,0.978382165,1,0.92411464,1
11429B94EA,42,M,1106553,493,3,0.965516505,1,0.92048156,1
24532C31CK,41,F,802965,433,3,0.914863637,1,0.91841966,1
15761D99HO,49,M,1991343,339,2,0.979239995,1,0.5123952,1
14549R36ET,47,M,977506,352,2,0.790367629,1,0.5861742,1
53341W54YW,61,F,1151727,488,3,0.953515325,1,0.8363988,1
70937T01SV,39,M,1433569,432,3,0.985067501,1,0.9141785,1
92901T11VS,42,M,1130740,953,4,0.978160525,1,0.90917826,1
87538O83DF,56,F,353997,475,3,0.745070865,1,0.8162551,1
10091F47OZ,52,F,593642,149,1,0.454574648,0,0.40264222,0
35169U85WI,63,F,583805,370,3,0.827744799,1,0.9188159,1
82154G89VT,59,M,921231,18,1,0.682794449,1,0.34809762,0
36193I12NW,57,M,880665,46,1,0.665451432,1,0.34138262,0
71363J14KG,58,M,365437,80,1,0.349878288,0,0.55265146,1
43653I86IE,62,F,1968695,373,3,0.993719893,1,0.84048223,1
49216P01UK,41,M,1542217,407,3,0.988334063,1,0.9207123,1
48401T77WI,47,M,840708,265,2,0.72772572,1,0.5861742,1
00082V90UI,44,F,808496,487,3,0.913239276,1,0.9082213,1
52666S06MR,30,M,970179,79,1,0.77278053,1,0.67708063,1
53137W74BO,34,F,860191,229,2,0.726369287,1,0.6123354,1
95414G82XC,64,M,809854,502,4,0.939422087,1,0.77577764,1
77084P83KE,48,M,1570705,992,4,0.992149014,1,0.89656687,1
52577M40RG,36,F,1523619,312,2,0.932242219,1,0.5540597,1
72389N44FT,26,F,622373,146,1,0.547308411,1,0.47809255,0
99898C49MO,53,F,1111891,942,4,0.968385882,1,0.85358864,1
62694Q96KO,35,M,929060,59,1,0.743268321,1,0.6678607,1
54771T24XS,48,M,1109664,468,3,0.963414541,1,0.9312085,1
15737F22XN,37,F,982791,369,3,0.946489116,1,0.8984567,1
50355A97DU,46,M,1343718,483,3,0.9798166,1,0.92643535,1
02275W82KK,60,F,1499719,302,2,0.907614964,1,0.35544196,0
36647F46HG,32,M,1283414,471,3,0.980008473,1,0.9264795,1
79667T43SA,47,F,1519841,125,1,0.900671332,1,0.3014064,0
49387I48ZL,46,F,926392,424,3,0.932596689,1,0.9237315,1
84412D31GY,63,F,1405253,141,1,0.849677118,1,0.31217852,0
54252D49OI,25,M,777861,495,3,0.937118463,1,0.94573647,1
67532K39CN,28,F,1065343,481,3,0.960236927,1,0.89875805,1
14843A23NI,31,M,1445506,297,2,0.936348309,1,0.6305041,1
99819N36TF,40,M,1899123,28,1,0.96908045,1,0.54520947,1
12844O67MJ,46,M,1072606,195,1,0.785364533,1,0.5255289,1
32350M74AZ,52,F,809490,521,4,0.935418013,1,0.83748424,1
93428A23WJ,53,M,959992,370,3,0.944631479,1,0.90666795,1
78735G10DD,60,F,1454774,402,3,0.978004664,1,0.8175113,1
04393O80JT,37,F,1122215,423,3,0.961709366,1,0.8984567,1
14984C01QT,43,F,1175760,320,2,0.841059539,1,0.471169,0
72925A88MF,37,F,846127,342,2,0.712247236,1,0.5501158,1
15744B20TC,37,M,1822209,473,3,0.994456692,1,0.90978557,1
64655V55OK,31,F,730061,480,3,0.909411115,1,0.8212463,1
72475Q77BR,36,M,1076908,666,4,0.976700489,1,0.92462903,1
85014M91AG,31,F,738719,159,1,0.604619693,1,0.38406956,0
70602R32JE,46,M,1749581,621,4,0.995092841,1,0.93555737,1
87364F48ZU,28,M,1468014,97,1,0.924080412,1,0.69369775,1
36100H14DZ,46,F,1001656,87,1,0.713627891,1,0.29552808,0
63070N89ME,38,F,1451883,363,3,0.982724656,1,0.919882,1
97457V53XN,61,M,453912,472,3,0.813335337,1,0.7967734,1
09167N84SY,56,M,1002136,435,3,0.948249499,1,0.84730667,1
37153M93WS,49,M,1989840,860,4,0.997217928,1,0.8685654,1
91152G86WN,64,M,1980209,500,3,0.994911518,1,0.76938087,1
98578W70ZQ,48,M,1858614,115,1,0.962703764,1,0.57073313,1
99340N88TF,63,F,1595373,224,2,0.923496147,1,0.34426847,0
74476F79HK,53,F,1718461,626,4,0.992948711,1,0.85358864,1
48565S58LC,54,F,640159,132,1,0.47794493,0,0.36700875,0
75100B29IV,58,M,717293,132,1,0.565937757,1,0.47334924,0
28577N17GL,29,M,670666,417,3,0.915742733,1,0.9311308,1
60932J06VJ,43,M,1890378,252,2,0.97513242,1,0.5700277,1
84697N39CE,53,F,697201,148,1,0.516669881,1,0.39144784,0
34287J08DR,57,M,1714773,335,2,0.955467489,1,0.36907557,0
38205I80EH,60,M,1640574,218,2,0.945048961,1,0.3793471,0
35721E11AC,48,M,949415,85,1,0.723989983,1,0.57073313,1
74153H63JC,60,M,465485,393,3,0.819425957,1,0.7828134,1
14617Z42ZH,65,F,711743,193,1,0.491233144,0,0.38483715,0
44921U05BV,52,M,597714,437,3,0.874047757,1,0.9394166,1
20415C81MP,48,M,1201700,85,1,0.831851045,1,0.57073313,1
71111G99GF,45,M,975037,461,3,0.951053887,1,0.9181632,1
61360Y69QL,29,M,971734,357,2,0.820560076,1,0.6671801,1
47731X73AY,54,M,315534,345,2,0.396916524,0,0.4682602,0
41680L50ZI,46,M,1358295,319,2,0.908570532,1,0.5926694,1
27592A66EN,58,M,1732901,732,4,0.994129026,1,0.7930578,1
07871G76XE,36,F,1011297,617,4,0.966593814,1,0.8814624,1
38965H80LB,42,M,1823856,13,1,0.962043352,1,0.5048539,1
16030C21JB,53,M,750839,59,1,0.600441295,1,0.48818114,0
26377Q13SG,63,F,314951,138,1,0.267001051,0,0.47563872,0
85878R69WG,57,F,1203471,936,4,0.973563637,1,0.747835,1
97352I63DM,35,F,757200,745,4,0.939206155,1,0.86017525,1
02510U18LV,35,F,501003,372,3,0.843473118,1,0.87047535,1
60692K67HS,42,F,1443462,958,4,0.987662538,1,0.863451,1
13184V19QL,34,F,629509,7,1,0.528847057,1,0.39719754,0
39806L22QO,32,F,1140384,329,2,0.846054414,1,0.6127414,1
64691U54OZ,31,F,625605,402,3,0.885316899,1,0.91383475,1
11360W15KP,58,M,337382,423,3,0.770892763,1,0.80573773,1
52106M07KS,48,F,1524461,102,1,0.900679366,1,0.34343007,0
99510U75WE,61,M,1616871,74,1,0.923651536,1,0.3567804,0
07780M25DD,57,M,1407475,224,2,0.908309649,1,0.36907557,0
39490I16FS,60,M,724419,137,1,0.564675463,1,0.45770368,0
59629Z83WX,45,M,1468682,290,2,0.929918753,1,0.5683177,1
87006E16SC,26,F,621796,59,1,0.546948865,1,0.47809255,0
90944O01EU,47,F,1445271,55,1,0.882588341,1,0.3014064,0
86069X19PW,31,M,1441313,53,1,0.916627935,1,0.6835818,1
99929A90WX,63,M,1706791,171,1,0.936796471,1,0.3431379,0
81489E43BX,37,M,1026236,151,1,0.783189744,1,0.5742678,1
10510K56FB,53,F,926579,210,2,0.715894561,1,0.4086525,0
83097Y02SJ,63,F,1119051,563,4,0.965268009,1,0.76284665,1
15543H06PK,47,M,1203823,484,3,0.971228012,1,0.9281853,1
33796U84XJ,27,M,941817,254,2,0.81274821,1,0.68447644,1
38928Y93DV,27,M,1424731,320,2,0.93598193,1,0.68447644,1
95346Y87GB,49,M,1860294,217,2,0.97136793,1,0.5123952,1
61395Q22UX,64,M,1514752,286,2,0.922888308,1,0.40032318,0
96061N14SP,50,M,907252,297,2,0.753223116,1,0.5157269,1
15439J59ID,51,M,1223683,495,3,0.971334838,1,0.87742037,1
07375I69TH,63,F,996296,716,4,0.95329318,1,0.76284665,1
16848P13SG,56,F,1268234,68,1,0.812781915,1,0.30680227,0
68194V02VL,53,M,1192455,364,3,0.968366587,1,0.90666795,1
08303W52WB,43,M,1706592,974,4,0.994720424,1,0.90625364,1
28954M38FZ,37,M,1191549,312,2,0.878757979,1,0.63881755,1
23553J06IV,29,F,1057410,148,1,0.777174196,1,0.55351585,1
30719U58RM,30,M,1415530,269,2,0.93243472,1,0.6284998,1
10687A61XP,35,F,556338,794,4,0.903122035,1,0.9060218,1
29490U20CU,52,M,935221,229,2,0.761905955,1,0.378354,0
25498E10WD,26,F,710496,275,2,0.666422209,1,0.5967102,1
66341P72DE,39,F,1427744,283,2,0.912612097,1,0.5708403,1
84249Z44ME,65,M,1844525,294,2,0.964430837,1,0.38677856,0
62391F49II,50,M,935968,403,3,0.94326485,1,0.8991605,1
05180U85ED,58,M,704540,195,1,0.558043162,1,0.4550997,0
32725I56SG,31,F,928797,584,4,0.961402485,1,0.9069462,1
34697G95EQ,38,F,941602,71,1,0.701462704,1,0.35488656,0
40791M40WE,64,M,1653282,464,3,0.988496082,1,0.76938087,1
01823X62ZX,36,F,1433739,552,4,0.988195759,1,0.8814624,1
97965A98BD,36,M,1420766,352,2,0.928819765,1,0.64566404,1
00183E87GU,41,M,834666,254,2,0.738288647,1,0.59448355,1
78906C74HF,54,F,797951,190,1,0.576530816,1,0.34608552,0
78607S96CZ,45,M,1291999,182,1,0.865352838,1,0.5170833,1
21808T25WC,56,F,1872877,362,3,0.992551544,1,0.8679632,1
08161N83NS,26,F,559079,719,4,0.912380909,1,0.9127551,1
38745L31SD,33,F,611287,195,1,0.520293723,1,0.47558856,0
25172I65DI,33,M,1424052,16,1,0.911405773,1,0.69530874,1
88791K76VQ,51,F,1104672,90,1,0.752966471,1,0.3156903,0
15397T54KH,60,F,1254203,408,3,0.964093675,1,0.8175113,1
22409K06YA,46,M,905780,84,1,0.706337495,1,0.5255289,1
69927X18ZW,53,M,1518646,258,2,0.932065795,1,0.44554898,0
25329I91BJ,31,F,1075300,421,3,0.959870833,1,0.9112058,1
41106Q97SJ,43,M,1368288,486,3,0.981636963,1,0.9127086,1
29181G69WG,33,M,1424532,441,3,0.985735534,1,0.92616355,1
94444J81WG,56,F,746807,966,4,0.921961645,1,0.8701927,1
00604D42FJ,54,M,1119601,925,4,0.974309186,1,0.86093235,1
89859Z88VT,43,M,1071984,269,2,0.833530436,1,0.5700277,1
06458S84VE,29,F,902974,482,3,0.940720157,1,0.9109317,1
13208O34CR,46,F,821598,252,2,0.677187489,1,0.50004095,1
85035Q42SE,50,M,1313791,162,1,0.865021538,1,0.47453642,0
90836X40XP,55,M,689788,782,4,0.927111607,1,0.9527411,1
69215X06NX,52,M,1892621,438,3,0.994479487,1,0.8746941,1
09496E07RD,34,M,798105,455,3,0.933931327,1,0.92602074,1
51570T79QV,34,F,1097879,265,2,0.828357698,1,0.6123354,1
89167H07BF,28,M,1129841,449,3,0.972135799,1,0.91967314,1
17606W73TQ,55,M,1117611,192,1,0.786948448,1,0.41802326,0
48983P81LS,45,F,1247101,348,2,0.860864405,1,0.47291574,0
68102P44MK,33,M,1336775,603,4,0.988154193,1,0.91854334,1
33341D86TK,51,M,1463012,582,4,0.989374479,1,0.84713405,1
50543L14SL,42,M,869844,95,1,0.697074053,1,0.5048539,1
58586E85HV,27,M,969110,484,3,0.959280046,1,0.92411464,1
61387O40ZF,32,F,878260,681,4,0.9559164,1,0.89402807,1
98925V77EV,30,F,966145,155,1,0.732672861,1,0.5401176,1
74384E51EH,63,F,313881,132,1,0.26647474,0,0.47563872,0
27175J91ZN,43,M,855392,147,1,0.686870638,1,0.50022155,1
27837M65EV,34,F,900238,54,1,0.689196052,1,0.4628689,0
43809A32XO,62,M,768498,402,3,0.904774868,1,0.90368074,1
89594L15BZ,32,M,1420047,232,2,0.931693999,1,0.62925524,1
07051S42ZK,44,F,1264167,33,1,0.831501624,1,0.2622318,0
12118Y83SS,30,F,848750,144,1,0.671062288,1,0.5401176,1
12304Q03QU,30,F,1166041,278,2,0.857119179,1,0.6223764,1
40429F54IT,53,F,514685,100,1,0.403164012,0,0.40858293,0
07809P99VO,65,F,661230,88,1,0.459562411,0,0.3364739,0
02986X94MZ,58,F,1380993,978,4,0.982726168,1,0.7479646,1
27810W78GB,61,M,937446,109,1,0.686620037,1,0.3567804,0
46729P44DP,26,M,1183969,271,2,0.88977802,1,0.7214065,1
